image_path                                 ,label_path
dlt_32N_07/images/32N-13E-223N_37_07/07.tif,dlt_32N_07/labels/32N-13E-223N_37_07/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_09/07.tif,dlt_32N_07/labels/32N-13E-223N_37_09/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_11/07.tif,dlt_32N_07/labels/32N-13E-223N_37_11/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_15/07.tif,dlt_32N_07/labels/32N-13E-223N_37_15/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_25/07.tif,dlt_32N_07/labels/32N-13E-223N_37_25/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_27/07.tif,dlt_32N_07/labels/32N-13E-223N_37_27/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_29/07.tif,dlt_32N_07/labels/32N-13E-223N_37_29/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_31/07.tif,dlt_32N_07/labels/32N-13E-223N_37_31/dlt.tif
dlt_32N_07/images/32N-13E-223N_37_33/07.tif,dlt_32N_07/labels/32N-13E-223N_37_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_01/07.tif,dlt_32N_07/labels/32N-13E-235N_01_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_03/07.tif,dlt_32N_07/labels/32N-13E-235N_01_03/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_05/07.tif,dlt_32N_07/labels/32N-13E-235N_01_05/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_09/07.tif,dlt_32N_07/labels/32N-13E-235N_01_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_11/07.tif,dlt_32N_07/labels/32N-13E-235N_01_11/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_13/07.tif,dlt_32N_07/labels/32N-13E-235N_01_13/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_15/07.tif,dlt_32N_07/labels/32N-13E-235N_01_15/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_17/07.tif,dlt_32N_07/labels/32N-13E-235N_01_17/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_19/07.tif,dlt_32N_07/labels/32N-13E-235N_01_19/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_21/07.tif,dlt_32N_07/labels/32N-13E-235N_01_21/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_23/07.tif,dlt_32N_07/labels/32N-13E-235N_01_23/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_25/07.tif,dlt_32N_07/labels/32N-13E-235N_01_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_01_33/07.tif,dlt_32N_07/labels/32N-13E-235N_01_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_02_02/07.tif,dlt_32N_07/labels/32N-13E-235N_02_02/dlt.tif
dlt_32N_07/images/32N-13E-235N_02_04/07.tif,dlt_32N_07/labels/32N-13E-235N_02_04/dlt.tif
dlt_32N_07/images/32N-13E-235N_02_08/07.tif,dlt_32N_07/labels/32N-13E-235N_02_08/dlt.tif
dlt_32N_07/images/32N-13E-235N_02_24/07.tif,dlt_32N_07/labels/32N-13E-235N_02_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_02_26/07.tif,dlt_32N_07/labels/32N-13E-235N_02_26/dlt.tif
dlt_32N_07/images/32N-13E-235N_02_30/07.tif,dlt_32N_07/labels/32N-13E-235N_02_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_03_01/07.tif,dlt_32N_07/labels/32N-13E-235N_03_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_03_03/07.tif,dlt_32N_07/labels/32N-13E-235N_03_03/dlt.tif
dlt_32N_07/images/32N-13E-235N_03_09/07.tif,dlt_32N_07/labels/32N-13E-235N_03_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_03_21/07.tif,dlt_32N_07/labels/32N-13E-235N_03_21/dlt.tif
dlt_32N_07/images/32N-13E-235N_03_27/07.tif,dlt_32N_07/labels/32N-13E-235N_03_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_03_29/07.tif,dlt_32N_07/labels/32N-13E-235N_03_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_02/07.tif,dlt_32N_07/labels/32N-13E-235N_04_02/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_04/07.tif,dlt_32N_07/labels/32N-13E-235N_04_04/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_06/07.tif,dlt_32N_07/labels/32N-13E-235N_04_06/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_10/07.tif,dlt_32N_07/labels/32N-13E-235N_04_10/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_12/07.tif,dlt_32N_07/labels/32N-13E-235N_04_12/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_22/07.tif,dlt_32N_07/labels/32N-13E-235N_04_22/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_26/07.tif,dlt_32N_07/labels/32N-13E-235N_04_26/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_28/07.tif,dlt_32N_07/labels/32N-13E-235N_04_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_32/07.tif,dlt_32N_07/labels/32N-13E-235N_04_32/dlt.tif
dlt_32N_07/images/32N-13E-235N_04_36/07.tif,dlt_32N_07/labels/32N-13E-235N_04_36/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_09/07.tif,dlt_32N_07/labels/32N-13E-235N_05_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_21/07.tif,dlt_32N_07/labels/32N-13E-235N_05_21/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_25/07.tif,dlt_32N_07/labels/32N-13E-235N_05_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_27/07.tif,dlt_32N_07/labels/32N-13E-235N_05_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_29/07.tif,dlt_32N_07/labels/32N-13E-235N_05_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_31/07.tif,dlt_32N_07/labels/32N-13E-235N_05_31/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_33/07.tif,dlt_32N_07/labels/32N-13E-235N_05_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_05_35/07.tif,dlt_32N_07/labels/32N-13E-235N_05_35/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_02/07.tif,dlt_32N_07/labels/32N-13E-235N_06_02/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_04/07.tif,dlt_32N_07/labels/32N-13E-235N_06_04/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_12/07.tif,dlt_32N_07/labels/32N-13E-235N_06_12/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_24/07.tif,dlt_32N_07/labels/32N-13E-235N_06_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_28/07.tif,dlt_32N_07/labels/32N-13E-235N_06_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_30/07.tif,dlt_32N_07/labels/32N-13E-235N_06_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_32/07.tif,dlt_32N_07/labels/32N-13E-235N_06_32/dlt.tif
dlt_32N_07/images/32N-13E-235N_06_34/07.tif,dlt_32N_07/labels/32N-13E-235N_06_34/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_01/07.tif,dlt_32N_07/labels/32N-13E-235N_07_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_03/07.tif,dlt_32N_07/labels/32N-13E-235N_07_03/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_05/07.tif,dlt_32N_07/labels/32N-13E-235N_07_05/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_07/07.tif,dlt_32N_07/labels/32N-13E-235N_07_07/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_09/07.tif,dlt_32N_07/labels/32N-13E-235N_07_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_21/07.tif,dlt_32N_07/labels/32N-13E-235N_07_21/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_31/07.tif,dlt_32N_07/labels/32N-13E-235N_07_31/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_33/07.tif,dlt_32N_07/labels/32N-13E-235N_07_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_35/07.tif,dlt_32N_07/labels/32N-13E-235N_07_35/dlt.tif
dlt_32N_07/images/32N-13E-235N_07_37/07.tif,dlt_32N_07/labels/32N-13E-235N_07_37/dlt.tif
dlt_32N_07/images/32N-13E-235N_08_04/07.tif,dlt_32N_07/labels/32N-13E-235N_08_04/dlt.tif
dlt_32N_07/images/32N-13E-235N_08_06/07.tif,dlt_32N_07/labels/32N-13E-235N_08_06/dlt.tif
dlt_32N_07/images/32N-13E-235N_08_12/07.tif,dlt_32N_07/labels/32N-13E-235N_08_12/dlt.tif
dlt_32N_07/images/32N-13E-235N_08_24/07.tif,dlt_32N_07/labels/32N-13E-235N_08_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_08_26/07.tif,dlt_32N_07/labels/32N-13E-235N_08_26/dlt.tif
dlt_32N_07/images/32N-13E-235N_08_28/07.tif,dlt_32N_07/labels/32N-13E-235N_08_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_08_32/07.tif,dlt_32N_07/labels/32N-13E-235N_08_32/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_01/07.tif,dlt_32N_07/labels/32N-13E-235N_09_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_07/07.tif,dlt_32N_07/labels/32N-13E-235N_09_07/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_09/07.tif,dlt_32N_07/labels/32N-13E-235N_09_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_11/07.tif,dlt_32N_07/labels/32N-13E-235N_09_11/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_15/07.tif,dlt_32N_07/labels/32N-13E-235N_09_15/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_19/07.tif,dlt_32N_07/labels/32N-13E-235N_09_19/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_23/07.tif,dlt_32N_07/labels/32N-13E-235N_09_23/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_25/07.tif,dlt_32N_07/labels/32N-13E-235N_09_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_29/07.tif,dlt_32N_07/labels/32N-13E-235N_09_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_09_31/07.tif,dlt_32N_07/labels/32N-13E-235N_09_31/dlt.tif
dlt_32N_07/images/32N-13E-235N_10_02/07.tif,dlt_32N_07/labels/32N-13E-235N_10_02/dlt.tif
dlt_32N_07/images/32N-13E-235N_10_14/07.tif,dlt_32N_07/labels/32N-13E-235N_10_14/dlt.tif
dlt_32N_07/images/32N-13E-235N_10_18/07.tif,dlt_32N_07/labels/32N-13E-235N_10_18/dlt.tif
dlt_32N_07/images/32N-13E-235N_10_24/07.tif,dlt_32N_07/labels/32N-13E-235N_10_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_10_26/07.tif,dlt_32N_07/labels/32N-13E-235N_10_26/dlt.tif
dlt_32N_07/images/32N-13E-235N_10_30/07.tif,dlt_32N_07/labels/32N-13E-235N_10_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_10_34/07.tif,dlt_32N_07/labels/32N-13E-235N_10_34/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_01/07.tif,dlt_32N_07/labels/32N-13E-235N_11_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_03/07.tif,dlt_32N_07/labels/32N-13E-235N_11_03/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_05/07.tif,dlt_32N_07/labels/32N-13E-235N_11_05/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_09/07.tif,dlt_32N_07/labels/32N-13E-235N_11_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_11/07.tif,dlt_32N_07/labels/32N-13E-235N_11_11/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_17/07.tif,dlt_32N_07/labels/32N-13E-235N_11_17/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_19/07.tif,dlt_32N_07/labels/32N-13E-235N_11_19/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_23/07.tif,dlt_32N_07/labels/32N-13E-235N_11_23/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_25/07.tif,dlt_32N_07/labels/32N-13E-235N_11_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_29/07.tif,dlt_32N_07/labels/32N-13E-235N_11_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_31/07.tif,dlt_32N_07/labels/32N-13E-235N_11_31/dlt.tif
dlt_32N_07/images/32N-13E-235N_11_37/07.tif,dlt_32N_07/labels/32N-13E-235N_11_37/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_08/07.tif,dlt_32N_07/labels/32N-13E-235N_12_08/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_18/07.tif,dlt_32N_07/labels/32N-13E-235N_12_18/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_20/07.tif,dlt_32N_07/labels/32N-13E-235N_12_20/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_24/07.tif,dlt_32N_07/labels/32N-13E-235N_12_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_28/07.tif,dlt_32N_07/labels/32N-13E-235N_12_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_32/07.tif,dlt_32N_07/labels/32N-13E-235N_12_32/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_34/07.tif,dlt_32N_07/labels/32N-13E-235N_12_34/dlt.tif
dlt_32N_07/images/32N-13E-235N_12_36/07.tif,dlt_32N_07/labels/32N-13E-235N_12_36/dlt.tif
dlt_32N_07/images/32N-13E-235N_13_11/07.tif,dlt_32N_07/labels/32N-13E-235N_13_11/dlt.tif
dlt_32N_07/images/32N-13E-235N_13_23/07.tif,dlt_32N_07/labels/32N-13E-235N_13_23/dlt.tif
dlt_32N_07/images/32N-13E-235N_13_27/07.tif,dlt_32N_07/labels/32N-13E-235N_13_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_13_29/07.tif,dlt_32N_07/labels/32N-13E-235N_13_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_13_33/07.tif,dlt_32N_07/labels/32N-13E-235N_13_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_13_37/07.tif,dlt_32N_07/labels/32N-13E-235N_13_37/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_04/07.tif,dlt_32N_07/labels/32N-13E-235N_14_04/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_16/07.tif,dlt_32N_07/labels/32N-13E-235N_14_16/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_20/07.tif,dlt_32N_07/labels/32N-13E-235N_14_20/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_24/07.tif,dlt_32N_07/labels/32N-13E-235N_14_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_26/07.tif,dlt_32N_07/labels/32N-13E-235N_14_26/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_28/07.tif,dlt_32N_07/labels/32N-13E-235N_14_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_30/07.tif,dlt_32N_07/labels/32N-13E-235N_14_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_34/07.tif,dlt_32N_07/labels/32N-13E-235N_14_34/dlt.tif
dlt_32N_07/images/32N-13E-235N_14_36/07.tif,dlt_32N_07/labels/32N-13E-235N_14_36/dlt.tif
dlt_32N_07/images/32N-13E-235N_15_13/07.tif,dlt_32N_07/labels/32N-13E-235N_15_13/dlt.tif
dlt_32N_07/images/32N-13E-235N_15_21/07.tif,dlt_32N_07/labels/32N-13E-235N_15_21/dlt.tif
dlt_32N_07/images/32N-13E-235N_15_25/07.tif,dlt_32N_07/labels/32N-13E-235N_15_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_15_29/07.tif,dlt_32N_07/labels/32N-13E-235N_15_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_15_35/07.tif,dlt_32N_07/labels/32N-13E-235N_15_35/dlt.tif
dlt_32N_07/images/32N-13E-235N_16_06/07.tif,dlt_32N_07/labels/32N-13E-235N_16_06/dlt.tif
dlt_32N_07/images/32N-13E-235N_16_10/07.tif,dlt_32N_07/labels/32N-13E-235N_16_10/dlt.tif
dlt_32N_07/images/32N-13E-235N_16_22/07.tif,dlt_32N_07/labels/32N-13E-235N_16_22/dlt.tif
dlt_32N_07/images/32N-13E-235N_16_28/07.tif,dlt_32N_07/labels/32N-13E-235N_16_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_16_30/07.tif,dlt_32N_07/labels/32N-13E-235N_16_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_16_32/07.tif,dlt_32N_07/labels/32N-13E-235N_16_32/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_01/07.tif,dlt_32N_07/labels/32N-13E-235N_17_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_07/07.tif,dlt_32N_07/labels/32N-13E-235N_17_07/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_09/07.tif,dlt_32N_07/labels/32N-13E-235N_17_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_13/07.tif,dlt_32N_07/labels/32N-13E-235N_17_13/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_19/07.tif,dlt_32N_07/labels/32N-13E-235N_17_19/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_23/07.tif,dlt_32N_07/labels/32N-13E-235N_17_23/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_27/07.tif,dlt_32N_07/labels/32N-13E-235N_17_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_29/07.tif,dlt_32N_07/labels/32N-13E-235N_17_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_31/07.tif,dlt_32N_07/labels/32N-13E-235N_17_31/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_33/07.tif,dlt_32N_07/labels/32N-13E-235N_17_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_17_37/07.tif,dlt_32N_07/labels/32N-13E-235N_17_37/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_04/07.tif,dlt_32N_07/labels/32N-13E-235N_18_04/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_06/07.tif,dlt_32N_07/labels/32N-13E-235N_18_06/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_08/07.tif,dlt_32N_07/labels/32N-13E-235N_18_08/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_14/07.tif,dlt_32N_07/labels/32N-13E-235N_18_14/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_18/07.tif,dlt_32N_07/labels/32N-13E-235N_18_18/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_20/07.tif,dlt_32N_07/labels/32N-13E-235N_18_20/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_22/07.tif,dlt_32N_07/labels/32N-13E-235N_18_22/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_24/07.tif,dlt_32N_07/labels/32N-13E-235N_18_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_28/07.tif,dlt_32N_07/labels/32N-13E-235N_18_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_34/07.tif,dlt_32N_07/labels/32N-13E-235N_18_34/dlt.tif
dlt_32N_07/images/32N-13E-235N_18_36/07.tif,dlt_32N_07/labels/32N-13E-235N_18_36/dlt.tif
dlt_32N_07/images/32N-13E-235N_19_07/07.tif,dlt_32N_07/labels/32N-13E-235N_19_07/dlt.tif
dlt_32N_07/images/32N-13E-235N_19_11/07.tif,dlt_32N_07/labels/32N-13E-235N_19_11/dlt.tif
dlt_32N_07/images/32N-13E-235N_19_21/07.tif,dlt_32N_07/labels/32N-13E-235N_19_21/dlt.tif
dlt_32N_07/images/32N-13E-235N_19_25/07.tif,dlt_32N_07/labels/32N-13E-235N_19_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_20_08/07.tif,dlt_32N_07/labels/32N-13E-235N_20_08/dlt.tif
dlt_32N_07/images/32N-13E-235N_20_10/07.tif,dlt_32N_07/labels/32N-13E-235N_20_10/dlt.tif
dlt_32N_07/images/32N-13E-235N_20_12/07.tif,dlt_32N_07/labels/32N-13E-235N_20_12/dlt.tif
dlt_32N_07/images/32N-13E-235N_20_18/07.tif,dlt_32N_07/labels/32N-13E-235N_20_18/dlt.tif
dlt_32N_07/images/32N-13E-235N_20_20/07.tif,dlt_32N_07/labels/32N-13E-235N_20_20/dlt.tif
dlt_32N_07/images/32N-13E-235N_20_30/07.tif,dlt_32N_07/labels/32N-13E-235N_20_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_20_32/07.tif,dlt_32N_07/labels/32N-13E-235N_20_32/dlt.tif
dlt_32N_07/images/32N-13E-235N_21_05/07.tif,dlt_32N_07/labels/32N-13E-235N_21_05/dlt.tif
dlt_32N_07/images/32N-13E-235N_21_07/07.tif,dlt_32N_07/labels/32N-13E-235N_21_07/dlt.tif
dlt_32N_07/images/32N-13E-235N_21_11/07.tif,dlt_32N_07/labels/32N-13E-235N_21_11/dlt.tif
dlt_32N_07/images/32N-13E-235N_21_23/07.tif,dlt_32N_07/labels/32N-13E-235N_21_23/dlt.tif
dlt_32N_07/images/32N-13E-235N_21_27/07.tif,dlt_32N_07/labels/32N-13E-235N_21_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_21_29/07.tif,dlt_32N_07/labels/32N-13E-235N_21_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_22_02/07.tif,dlt_32N_07/labels/32N-13E-235N_22_02/dlt.tif
dlt_32N_07/images/32N-13E-235N_22_06/07.tif,dlt_32N_07/labels/32N-13E-235N_22_06/dlt.tif
dlt_32N_07/images/32N-13E-235N_22_10/07.tif,dlt_32N_07/labels/32N-13E-235N_22_10/dlt.tif
dlt_32N_07/images/32N-13E-235N_22_22/07.tif,dlt_32N_07/labels/32N-13E-235N_22_22/dlt.tif
dlt_32N_07/images/32N-13E-235N_22_26/07.tif,dlt_32N_07/labels/32N-13E-235N_22_26/dlt.tif
dlt_32N_07/images/32N-13E-235N_22_30/07.tif,dlt_32N_07/labels/32N-13E-235N_22_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_23_01/07.tif,dlt_32N_07/labels/32N-13E-235N_23_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_23_05/07.tif,dlt_32N_07/labels/32N-13E-235N_23_05/dlt.tif
dlt_32N_07/images/32N-13E-235N_23_15/07.tif,dlt_32N_07/labels/32N-13E-235N_23_15/dlt.tif
dlt_32N_07/images/32N-13E-235N_23_25/07.tif,dlt_32N_07/labels/32N-13E-235N_23_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_23_27/07.tif,dlt_32N_07/labels/32N-13E-235N_23_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_23_33/07.tif,dlt_32N_07/labels/32N-13E-235N_23_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_24_18/07.tif,dlt_32N_07/labels/32N-13E-235N_24_18/dlt.tif
dlt_32N_07/images/32N-13E-235N_24_24/07.tif,dlt_32N_07/labels/32N-13E-235N_24_24/dlt.tif
dlt_32N_07/images/32N-13E-235N_24_26/07.tif,dlt_32N_07/labels/32N-13E-235N_24_26/dlt.tif
dlt_32N_07/images/32N-13E-235N_24_30/07.tif,dlt_32N_07/labels/32N-13E-235N_24_30/dlt.tif
dlt_32N_07/images/32N-13E-235N_24_34/07.tif,dlt_32N_07/labels/32N-13E-235N_24_34/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_01/07.tif,dlt_32N_07/labels/32N-13E-235N_25_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_07/07.tif,dlt_32N_07/labels/32N-13E-235N_25_07/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_09/07.tif,dlt_32N_07/labels/32N-13E-235N_25_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_13/07.tif,dlt_32N_07/labels/32N-13E-235N_25_13/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_15/07.tif,dlt_32N_07/labels/32N-13E-235N_25_15/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_17/07.tif,dlt_32N_07/labels/32N-13E-235N_25_17/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_19/07.tif,dlt_32N_07/labels/32N-13E-235N_25_19/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_21/07.tif,dlt_32N_07/labels/32N-13E-235N_25_21/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_23/07.tif,dlt_32N_07/labels/32N-13E-235N_25_23/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_25/07.tif,dlt_32N_07/labels/32N-13E-235N_25_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_27/07.tif,dlt_32N_07/labels/32N-13E-235N_25_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_33/07.tif,dlt_32N_07/labels/32N-13E-235N_25_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_35/07.tif,dlt_32N_07/labels/32N-13E-235N_25_35/dlt.tif
dlt_32N_07/images/32N-13E-235N_25_37/07.tif,dlt_32N_07/labels/32N-13E-235N_25_37/dlt.tif
dlt_32N_07/images/32N-13E-235N_26_06/07.tif,dlt_32N_07/labels/32N-13E-235N_26_06/dlt.tif
dlt_32N_07/images/32N-13E-235N_26_20/07.tif,dlt_32N_07/labels/32N-13E-235N_26_20/dlt.tif
dlt_32N_07/images/32N-13E-235N_26_28/07.tif,dlt_32N_07/labels/32N-13E-235N_26_28/dlt.tif
dlt_32N_07/images/32N-13E-235N_26_32/07.tif,dlt_32N_07/labels/32N-13E-235N_26_32/dlt.tif
dlt_32N_07/images/32N-13E-235N_26_34/07.tif,dlt_32N_07/labels/32N-13E-235N_26_34/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_01/07.tif,dlt_32N_07/labels/32N-13E-235N_27_01/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_03/07.tif,dlt_32N_07/labels/32N-13E-235N_27_03/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_09/07.tif,dlt_32N_07/labels/32N-13E-235N_27_09/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_11/07.tif,dlt_32N_07/labels/32N-13E-235N_27_11/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_19/07.tif,dlt_32N_07/labels/32N-13E-235N_27_19/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_25/07.tif,dlt_32N_07/labels/32N-13E-235N_27_25/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_27/07.tif,dlt_32N_07/labels/32N-13E-235N_27_27/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_29/07.tif,dlt_32N_07/labels/32N-13E-235N_27_29/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_31/07.tif,dlt_32N_07/labels/32N-13E-235N_27_31/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_33/07.tif,dlt_32N_07/labels/32N-13E-235N_27_33/dlt.tif
dlt_32N_07/images/32N-13E-235N_27_35/07.tif,dlt_32N_07/labels/32N-13E-235N_27_35/dlt.tif
dlt_32N_07/images/32N-13E-235N_28_04/07.tif,dlt_32N_07/labels/32N-13E-235N_28_04/dlt.tif
dlt_32N_07/images/32N-13E-235N_28_06/07.tif,dlt_32N_07/labels/32N-13E-235N_28_06/dlt.tif
dlt_32N_07/images/32N-13E-235N_28_08/07.tif,dlt_32N_07/labels/32N-13E-235N_28_08/dlt.tif
